Tweet,Location,Coordinates,Timestamp,Username
I have concerns regarding the tourism potential of the Tren Maya and the challenges it faces.,Valladolid,"(20.6886, -88.2025)",21/02/2023 12:53,jacobthornton
I wonder about the construction process of the Tren Maya and its influence on local culture.,Cancun,"(21.1619, -86.8515)",04/04/2023 08:24,edwardsryan
I wonder about the construction process of the Tren Maya and its effects on the region.,Valladolid,"(20.6886, -88.2025)",03/02/2023 03:44,jevans
I'm cautious about the tourism potential of the Tren Maya and its impact on local wildlife.,Cancun,"(21.1619, -86.8515)",05/07/2023 04:45,christinadunn
I'm excited for the construction process of the Tren Maya and its impact on local wildlife.,Cancun,"(21.1619, -86.8515)",06/09/2023 05:06,rodriguezderek
I wonder about the design and route of the Tren Maya and its effects on the region.,Bacalar,"(18.6783, -88.3926)",17/07/2023 17:26,prichardson
I'm critical of the design and route of the Tren Maya and its potential for change.,Campeche,"(19.8454, -90.5237)",31/03/2023 18:21,heidihanson
I'm uncertain about the economic impact of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",11/11/2023 15:40,wilsonmichelle
I'm uncertain about the cultural significance of the Tren Maya and its influence on local culture.,Tulum,"(20.2114, -87.4654)",20/11/2023 16:59,aaron75
I'm excited for the funding and investments for the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",18/06/2023 20:23,alisoncaldwell
I'm curious about how the cultural significance of the Tren Maya and the opportunities it presents.,Valladolid,"(20.6886, -88.2025)",23/07/2023 00:31,williamsavage
I'm impressed by the funding and investments for the Tren Maya and its influence on local culture.,Tulum,"(20.2114, -87.4654)",24/09/2023 17:28,julia11
I'm optimistic about the funding and investments for the Tren Maya and its role in Mexico's development.,Valladolid,"(20.6886, -88.2025)",21/01/2023 08:49,gjacobson
I'm cautious about the local community involvement in the Tren Maya and its possible global significance.,Tulum,"(20.2114, -87.4654)",02/05/2023 04:35,jessicaarnold
I'm optimistic about the funding and investments for the Tren Maya and its potential for change.,Cancun,"(21.1619, -86.8515)",17/05/2023 09:59,kimcourtney
I wonder about the long-term benefits of the Tren Maya and the opportunities it presents.,Campeche,"(19.8454, -90.5237)",01/07/2023 02:34,emilypeterson
I'm excited for the environmental sustainability of the Tren Maya and its impact on local wildlife.,Bacalar,"(18.6783, -88.3926)",21/06/2023 08:55,samuelolson
I'm doubtful about the design and route of the Tren Maya and its potential for change.,Valladolid,"(20.6886, -88.2025)",25/03/2023 16:17,mariahharper
I'm impressed by the funding and investments for the Tren Maya and its influence on local culture.,Valladolid,"(20.6886, -88.2025)",29/09/2023 06:02,jillmartin
I'm doubtful about the long-term benefits of the Tren Maya and its effects on the region.,Bacalar,"(18.6783, -88.3926)",11/11/2023 21:00,fosterryan
I'm supportive of the funding and investments for the Tren Maya and its possible global significance.,Bacalar,"(18.6783, -88.3926)",07/08/2023 16:44,scottbaker
I'm cautious about the tourism potential of the Tren Maya and what it means for the future.,Bacalar,"(18.6783, -88.3926)",20/08/2023 14:40,robert63
I'm critical of the funding and investments for the Tren Maya and its effects on the region.,Bacalar,"(18.6783, -88.3926)",13/04/2023 12:43,prollins
I'm doubtful about the construction process of the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",10/07/2023 07:08,martinmadison
I'm impressed by the long-term benefits of the Tren Maya and its impact on local wildlife.,Bacalar,"(18.6783, -88.3926)",27/08/2023 06:59,russellrobyn
I'm doubtful about the long-term benefits of the Tren Maya and how it might change travel.,Chichen Itza,"(20.6843, -88.5678)",28/09/2023 06:32,bassstephanie
I'm impressed by the long-term benefits of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",21/08/2023 08:55,egreen
I'm cautious about the long-term benefits of the Tren Maya and what it means for the future.,Merida,"(20.9674, -89.5926)",14/03/2023 05:38,jonescharlene
I'm doubtful about the funding and investments for the Tren Maya and what it means for the future.,Cancun,"(21.1619, -86.8515)",02/04/2023 22:35,brent67
I'm excited for the local community involvement in the Tren Maya and how it might change travel.,Tulum,"(20.2114, -87.4654)",24/10/2023 04:25,christopher48
I'm uncertain about the funding and investments for the Tren Maya and what it means for the future.,Playa del Carmen,"(20.6296, -87.0739)",15/02/2023 20:36,ymeyers
I'm critical of the local community involvement in the Tren Maya and the opportunities it presents.,Campeche,"(19.8454, -90.5237)",07/10/2023 17:57,dawnsimmons
I'm optimistic about the long-term benefits of the Tren Maya and its potential for change.,Bacalar,"(18.6783, -88.3926)",20/03/2023 11:05,daniel91
I'm uncertain about the economic impact of the Tren Maya and its effects on the region.,Campeche,"(19.8454, -90.5237)",17/01/2023 19:08,eric67
I'm curious about how the tourism potential of the Tren Maya and its effects on the region.,Merida,"(20.9674, -89.5926)",03/01/2023 07:06,aarias
I wonder about the design and route of the Tren Maya and its possible global significance.,Chichen Itza,"(20.6843, -88.5678)",24/10/2023 12:53,janet95
I'm fascinated by the economic impact of the Tren Maya and how it might change travel.,Campeche,"(19.8454, -90.5237)",12/07/2023 18:44,dhardin
I wonder about the local community involvement in the Tren Maya and its possible global significance.,Tulum,"(20.2114, -87.4654)",11/04/2023 21:51,etaylor
I'm uncertain about the cultural significance of the Tren Maya and the opportunities it presents.,Merida,"(20.9674, -89.5926)",28/02/2023 08:18,arnoldkatherine
I'm impressed by the construction process of the Tren Maya and its impact on local wildlife.,Bacalar,"(18.6783, -88.3926)",29/03/2023 07:21,briandyer
I'm impressed by the economic impact of the Tren Maya and its potential for change.,Valladolid,"(20.6886, -88.2025)",16/02/2023 11:36,melissa53
I'm critical of the construction process of the Tren Maya and the challenges it faces.,Chichen Itza,"(20.6843, -88.5678)",18/03/2023 03:41,randy30
I'm supportive of the long-term benefits of the Tren Maya and its influence on local culture.,Campeche,"(19.8454, -90.5237)",09/05/2023 03:48,james83
I'm fascinated by the environmental sustainability of the Tren Maya and its influence on local culture.,Playa del Carmen,"(20.6296, -87.0739)",24/07/2023 16:06,kjones
I'm impressed by the local community involvement in the Tren Maya and its role in Mexico's development.,Tulum,"(20.2114, -87.4654)",08/05/2023 08:57,dbruce
I'm curious about how the construction process of the Tren Maya and its effects on the region.,Tulum,"(20.2114, -87.4654)",22/09/2023 04:28,cjones
I'm fascinated by the construction process of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",16/10/2023 13:59,twilliams
I'm cautious about the funding and investments for the Tren Maya and its impact on local wildlife.,Cancun,"(21.1619, -86.8515)",30/07/2023 18:28,aherrera
I'm fascinated by the design and route of the Tren Maya and its possible global significance.,Merida,"(20.9674, -89.5926)",04/01/2023 06:14,ggeorge
I'm fascinated by the economic impact of the Tren Maya and its possible global significance.,Valladolid,"(20.6886, -88.2025)",25/10/2023 12:46,matthewroberts
I have concerns regarding the design and route of the Tren Maya and its possible global significance.,Cancun,"(21.1619, -86.8515)",21/04/2023 16:36,uhull
I'm impressed by the design and route of the Tren Maya and its influence on local culture.,Chichen Itza,"(20.6843, -88.5678)",29/08/2023 23:52,richard41
I have concerns regarding the cultural significance of the Tren Maya and its role in Mexico's development.,Cancun,"(21.1619, -86.8515)",08/05/2023 03:18,thomasellis
I have concerns regarding the economic impact of the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",03/11/2023 17:19,brownalicia
I'm uncertain about the design and route of the Tren Maya and its influence on local culture.,Merida,"(20.9674, -89.5926)",24/09/2023 14:39,henryrobert
I'm curious about how the cultural significance of the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",15/09/2023 04:16,myersjulie
I'm optimistic about the construction process of the Tren Maya and its influence on local culture.,Cancun,"(21.1619, -86.8515)",14/11/2023 14:51,caroline90
I'm doubtful about the tourism potential of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",12/01/2023 22:21,brian24
I wonder about the environmental sustainability of the Tren Maya and its effects on the region.,Valladolid,"(20.6886, -88.2025)",10/03/2023 12:28,mmanning
I'm fascinated by the economic impact of the Tren Maya and its role in Mexico's development.,Merida,"(20.9674, -89.5926)",23/09/2023 08:35,fjohnson
I'm curious about how the tourism potential of the Tren Maya and its impact on local wildlife.,Chichen Itza,"(20.6843, -88.5678)",22/10/2023 18:58,zachary89
I'm optimistic about the funding and investments for the Tren Maya and its influence on local culture.,Chichen Itza,"(20.6843, -88.5678)",22/02/2023 04:03,heatheroliver
I have concerns regarding the environmental sustainability of the Tren Maya and its possible global significance.,Bacalar,"(18.6783, -88.3926)",11/03/2023 18:47,beth62
I'm uncertain about the economic impact of the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",02/03/2023 00:53,maria95
I wonder about the funding and investments for the Tren Maya and how it might change travel.,Chichen Itza,"(20.6843, -88.5678)",06/03/2023 16:53,itaylor
I'm curious about how the local community involvement in the Tren Maya and its influence on local culture.,Campeche,"(19.8454, -90.5237)",14/07/2023 19:12,toniray
I'm critical of the funding and investments for the Tren Maya and its possible global significance.,Playa del Carmen,"(20.6296, -87.0739)",06/11/2023 03:03,silvakevin
I'm optimistic about the economic impact of the Tren Maya and how it might change travel.,Merida,"(20.9674, -89.5926)",18/10/2023 00:57,cbrowning
I'm optimistic about the long-term benefits of the Tren Maya and its influence on local culture.,Valladolid,"(20.6886, -88.2025)",03/06/2023 02:29,tcalderon
I'm cautious about the funding and investments for the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",19/03/2023 19:11,annekramer
I'm doubtful about the long-term benefits of the Tren Maya and how it might change travel.,Valladolid,"(20.6886, -88.2025)",19/10/2023 08:46,stevensavage
I'm impressed by the construction process of the Tren Maya and its potential for change.,Valladolid,"(20.6886, -88.2025)",16/06/2023 01:54,perezdebbie
I'm critical of the tourism potential of the Tren Maya and its potential for change.,Campeche,"(19.8454, -90.5237)",28/08/2023 04:27,griffithsteven
I have concerns regarding the environmental sustainability of the Tren Maya and its effects on the region.,Chichen Itza,"(20.6843, -88.5678)",19/04/2023 03:51,showell
I wonder about the tourism potential of the Tren Maya and the challenges it faces.,Cancun,"(21.1619, -86.8515)",21/05/2023 06:05,gallagherjulie
I'm doubtful about the cultural significance of the Tren Maya and its effects on the region.,Merida,"(20.9674, -89.5926)",28/07/2023 16:05,nicholas71
I'm supportive of the construction process of the Tren Maya and the opportunities it presents.,Playa del Carmen,"(20.6296, -87.0739)",21/07/2023 10:51,joneskathy
I'm curious about how the economic impact of the Tren Maya and its effects on the region.,Playa del Carmen,"(20.6296, -87.0739)",15/10/2023 16:51,kristine93
I'm curious about how the cultural significance of the Tren Maya and its influence on local culture.,Valladolid,"(20.6886, -88.2025)",17/09/2023 23:38,ljohnson
I'm curious about how the cultural significance of the Tren Maya and what it means for the future.,Merida,"(20.9674, -89.5926)",11/10/2023 13:21,jonathanjimenez
I'm doubtful about the funding and investments for the Tren Maya and its influence on local culture.,Playa del Carmen,"(20.6296, -87.0739)",04/06/2023 00:59,christinaforbes
I'm fascinated by the cultural significance of the Tren Maya and its possible global significance.,Chichen Itza,"(20.6843, -88.5678)",03/07/2023 06:52,chris97
I'm fascinated by the local community involvement in the Tren Maya and its role in Mexico's development.,Valladolid,"(20.6886, -88.2025)",31/01/2023 16:14,michael65
I'm critical of the design and route of the Tren Maya and its role in Mexico's development.,Bacalar,"(18.6783, -88.3926)",05/03/2023 13:51,hillrick
I'm curious about how the economic impact of the Tren Maya and the opportunities it presents.,Bacalar,"(18.6783, -88.3926)",01/08/2023 16:31,fcrawford
I'm curious about how the tourism potential of the Tren Maya and how it might change travel.,Cancun,"(21.1619, -86.8515)",23/05/2023 14:50,hmoyer
